APN,SitusAddress
77-513-13,702 JOAQUIN AVE SAN LEANDRO 94577
77-513-14,705 ESTUDILLO AVE SAN LEANDRO 94577
77-509-7-1,840 MAUD AVE SAN LEANDRO 94577
77-509-2-2,1633 MORGAN AVE SAN LEANDRO 94577
77-462-15,1146 HUFF AVE SAN LEANDRO 94577
77-461-14,541 CALLAN AVE SAN LEANDRO 94577
77-456-7-2,1108 JEFFERSON ST SAN LEANDRO 94577
77-451-8,205 CHUMALIA ST SAN LEANDRO 94577
77-451-4,256 CHUMALIA ST SAN LEANDRO 94577
77-451-2,232 CHUMALIA ST SAN LEANDRO 94577
77A-690-3,12925 AURORA DR SAN LEANDRO 94577
77A-651-20,590 TUDOR RD SAN LEANDRO 94577
77A-642-23,2069 VESTAL CT SAN LEANDRO 94577
77A-641-21,1537 MARYBELLE AVE SAN LEANDRO 94577
77A-639-16,919 THORNTON ST SAN LEANDRO 94577
77A-639-13,945 THORNTON ST SAN LEANDRO 94577
77A-639-1,915 THORNTON ST SAN LEANDRO 94577
77A-638-6,942 THORNTON ST SAN LEANDRO 94577
77C-1299-12-4,457 PAGANO CT SAN LEANDRO 94578
77C-1299-12-29,429 PAGANO CT SAN LEANDRO 94578
77C-1299-12-5,459 PAGANO CT SAN LEANDRO 94578
77C-1240-5,2824 HALCYON DR SAN LEANDRO 94578
77D-1469-13,1370 148TH AVE SAN LEANDRO 94578
77D-1467-13,1250 147TH AVE SAN LEANDRO 94578
77D-1458-21,1204 145TH AVE SAN LEANDRO 94578
77D-1457-1-1,14415 PANSY ST SAN LEANDRO 94578
77D-1457-12-1,1250 144TH AVE SAN LEANDRO 94578
77D-1457-10-1,1220 144TH AVE SAN LEANDRO 94578
77D-1457-5-4,1227 145TH AVE SAN LEANDRO 94578
77D-1450-6-3,1233 144TH AVE SAN LEANDRO 94578
77D-1450-11-1,1174 143RD AVE SAN LEANDRO 94578
77D-1450-5,1245 144TH AVE SAN LEANDRO 94578
77D-1437-16-3,1146 139TH AVE SAN LEANDRO 94578
77D-1436-1,14208 ORCHID DR SAN LEANDRO 94578
77E-1603-21,14905 LARK ST SAN LEANDRO 94578
77E-1593-12-2,14836 E 14TH ST SAN LEANDRO 94578
77E-1581-1,1741 RUSS AVE SAN LEANDRO 94578
77E-1575-4-2,14583 BANCROFT AVE SAN LEANDRO 94578
77E-1569-12-4,14300 E 14TH ST SAN LEANDRO 94578
77E-1566-22,1790 141ST AVE SAN LEANDRO 94578
77E-1566-15,1740 142ND AVE SAN LEANDRO 94578
78C-647-3,870 CALHOUN ST HAYWARD 94544
78C-643-1-2,885 KELLOGG AVE HAYWARD 94544
78C-455-9,673 OVERHILL DR HAYWARD 94544
78C-440-4-2,29182 DIXON ST HAYWARD 94544
78C-434-6-4,249 VALLE VISTA AVE HAYWARD 94544
79-9-7,14745 DARIUS WAY SAN LEANDRO 94578
79-8-15,1948 PLACER DR SAN LEANDRO 94578
79-8-7,2031 ALTAMONT RD SAN LEANDRO 94578
79-6-15-10,1944 HOWE DR SAN LEANDRO 94578
79-4-28,14706 DARIUS WAY SAN LEANDRO 94578
79-4-29,14694 DARIUS WAY SAN LEANDRO 94578
79-2-17-1,2280 UPLAND RD SAN LEANDRO 94578
79-123-17-3,1230 ESTUDILLO AVE SAN LEANDRO 94577
79-123-11,1270 ESTUDILLO AVE SAN LEANDRO 94577
79A-586-9,2575 WEST AVENUE 134TH SAN LEANDRO 94577
79A-586-11,2574 WEST AVENUE 133RD SAN LEANDRO 94577
79A-586-2,13315 AURORA DR SAN LEANDRO 94577
79A-586-16-2,2536 WEST AVENUE 133RD SAN LEANDRO 94577
79A-586-3,13355 AURORA DR SAN LEANDRO 94577
79A-586-8,2565 WEST AVENUE 134TH SAN LEANDRO 94577
79A-586-22,2640 WEST AVENUE 133RD SAN LEANDRO 94577
79A-584-21,13611 AURORA DR SAN LEANDRO 94577
79A-584-13,2540 WEST AVENUE 134TH SAN LEANDRO 94577
79A-582-29,2494 WEST AVENUE 136TH SAN LEANDRO 94577
79A-582-30-2,2484 WEST AVENUE 136TH SAN LEANDRO 94577
79A-582-11,2320 WEST AVENUE 136TH SAN LEANDRO 94577
79A-582-35,2390 WEST AVENUE 136TH SAN LEANDRO 94577
79A-582-24-5,2433 FAIRWAY DR SAN LEANDRO 94577
79A-582-15-3,2250 WEST AVENUE 136TH SAN LEANDRO 94577
79A-582-12-3,2310 WEST AVE 136TH SAN LEANDRO 94577
79A-582-32-3,2420 WEST AVENUE 136TH SAN LEANDRO 94577
79A-582-14,2274 WEST AVENUE 136TH SAN LEANDRO 94577
79A-581-6-1,2100 WEST AVENUE 136TH SAN LEANDRO 94577
79A-581-6-2,2107 FAIRWAY DR SAN LEANDRO 94577
79A-581-5-1,2050 WEST AVENUE 136TH SAN LEANDRO 94577
79A-581-7,2114 WEST AVE 136TH SAN LEANDRO 94577
79A-580-27,2101 WEST AVE 136TH SAN LEANDRO 94577
79A-578-7,2257 WEST AVENUE 136TH SAN LEANDRO 94577
79A-578-17,2302 WEST AVENUE 135TH SAN LEANDRO 94577
79A-578-35,2488 WEST AVE 135TH SAN LEANDRO 94577
79A-578-23,2350 WEST AVE 135TH SAN LEANDRO 94577
79A-578-12,2341 WEST AVENUE 136TH SAN LEANDRO 94577
79A-578-38,2440 WEST AVE 135TH SAN LEANDRO 94577
79A-578-25,2395 WEST AVENUE 136TH SAN LEANDRO 94577
79A-576-23,2335 WEST AVE 135TH SAN LEANDRO 94577
79A-576-1-2,13415 DOOLITTLE DR SAN LEANDRO 94577
79A-576-10,2307 WEST AVE 135TH SAN LEANDRO 94577
79A-576-41,2390 WEST AVENUE 134TH SAN LEANDRO 94577
79A-576-28,2445 WEST AVENUE 135TH SAN LEANDRO 94577
79A-576-7,2271 WEST AVE 135TH SAN LEANDRO 94577
79A-576-20,2248 WEST AVENUE 134TH SAN LEANDRO 94577
79A-576-22,2370 WEST AVE 134TH SAN LEANDRO 94577
79A-576-27,2435 WEST AVE 135TH SAN LEANDRO 94577
79A-575-18,2140 WEST AVENUE 134TH SAN LEANDRO 94577
79A-575-17,2150 WEST AVENUE 134TH SAN LEANDRO 94577
79A-574-10,2165 WEST AVE 134TH SAN LEANDRO 94577
79A-574-20-1,2022 WEST AVE 133RD SAN LEANDRO 94577
79A-572-23,2230 WEST AVENUE 133RD SAN LEANDRO 94577
79A-572-17,2332 WEST AVENUE 133RD SAN LEANDRO 94577
79A-572-37,2474 WEST AVENUE 133RD SAN LEANDRO 94577
79A-572-33-2,13360 AURORA DR SAN LEANDRO 94577
79A-570-11,2327 WEST AVENUE 133RD SAN LEANDRO 94577
79A-570-13,2340 MARINA BLVD SAN LEANDRO 94577
79A-570-40,2350 MARINA BLVD SAN LEANDRO 94577
79A-570-15,2322 MARINA BLVD SAN LEANDRO 94577
79A-570-33,2470 MARINA BLVD SAN LEANDRO 94577
79A-569-3-4,2017 WEST AVENUE 133RD SAN LEANDRO 94577
79A-569-8,2047 WEST AVENUE 133RD SAN LEANDRO 94577
79A-569-11,2139 WEST AVE 133RD SAN LEANDRO 94577
79A-565-40,13160 NEPTUNE DR SAN LEANDRO 94577
79A-565-45-3,13040 NEPTUNE DR SAN LEANDRO 94577
79A-565-16,2541 MARINA BLVD SAN LEANDRO 94577
79A-562-13,12920 NEPTUNE DR SAN LEANDRO 94577
79A-562-16,2576 WILLIAMS ST SAN LEANDRO 94577
79A-560-7,13025 NEPTUNE DR SAN LEANDRO 94577
79A-560-5-3,12985 NEPTUNE DR SAN LEANDRO 94577
79A-560-11-2,13095 NEPTUNE DR SAN LEANDRO 94577
79A-560-3-1,12929 NEPTUNE DR SAN LEANDRO 94577
79A-560-2,12915 NEPTUNE DR SAN LEANDRO 94577
8-678-31,707 SYCAMORE ST OAKLAND 94612
8-669-5,2353 WAVERLY ST OAKLAND 94612
8-631-14-2,1504 MADISON ST OAKLAND 94612
80-83-7-2,16780 LOS BANOS ST SAN LORENZO 94580
80-83-6-4,16814 LOS BANOS ST SAN LEANDRO 94578
80-83-6-3,16830 LOS BANOS ST SAN LEANDRO 94578
80-83-3-1,16735 LIBERTY ST SAN LORENZO 94580
80-80-17,16680 LOS BANOS ST SAN LEANDRO 94578
80-80-20-1,16590 LOS BANOS ST SAN LEANDRO 94578
80-80-11,16680 LIBERTY ST SAN LEANDRO 94578
80-80-24-5,16510 LOS BANOS ST SAN LEANDRO 94578
80-8-16,14973 SATURN DR SAN LEANDRO 94578
80-78-7,1567 167TH AVE SAN LEANDRO 94578
80-78-9,1555 167TH AVE SAN LEANDRO 94578
80-78-20,1510 166TH AVE SAN LEANDRO 94578
80-76-22-3,1493 166TH AVE SAN LEANDRO 94578
80-76-26,1465 166TH AVE SAN LEANDRO 94578
80-76-19,1586 165TH AVE SAN LEANDRO 94578
80-76-9,1507 166TH AVE SAN LEANDRO 94578
80-76-7,1535 166TH AVE SAN LEANDRO 94578
80-71-17-3,1600 164TH AVE  A SAN LEANDRO 94578
80-67-22,16312 RIA DR SAN LORENZO 94580
80-63-34-4,1421 163RD AVE SAN LEANDRO 94578
80-6-12,2019 150TH AVE SAN LEANDRO 94578
80-6-30,2149 SOL ST SAN LORENZO 94580
80-6-37,2225 SOL ST SAN LORENZO 94580
80-6-3,2149 150TH AVE SAN LEANDRO 94578
80-57-36,16081 MATEO ST SAN LEANDRO 94578
80-57-12-2,15961 MATEO ST SAN LEANDRO 94578
80-57-24,1490 159TH AVE SAN LEANDRO 94578
80-57-2,15909 MATEO ST SAN LEANDRO 94578
80-57-21,1472 159TH AVE SAN LEANDRO 94578
80-57-23,1486 159TH AVE SAN LEANDRO 94578
80-57-20,1466 159TH AVE SAN LEANDRO 94578
80-57-30,16037 MATEO ST SAN LEANDRO 94578
80-54-3,1582 159TH AVE SAN LEANDRO 94578
80-54-4-4,15915 MARCELLA ST SAN LEANDRO 94578
80-54-42,16100 MATEO ST SAN LEANDRO 94578
80-54-44-3,16054 MATEO ST SAN LEANDRO 94578
80-51-26,16117 MAUBERT AVE SAN LEANDRO 94578
80-51-36-2,16112 MARCELLA ST SAN LEANDRO 94578
80-51-41,1619 162ND AVE SAN LEANDRO 94578
80-51-46-4,16000 MARCELLA ST SAN LORENZO 94580
80-48-45,1707 162ND AVE SAN LEANDRO 94578
80-46-15,15568 MAUBERT AVE SAN LEANDRO 94578
80-45-1,1612 MONO AVE SAN LORENZO 94580
80-45-26,15860 MARCELLA ST SAN LEANDRO 94578
80-44-4,1589 159TH AVE SAN LEANDRO 94578
80-40-82,1530 THRUSH AVE SAN LEANDRO 94578
80-40-50-2,1559 MONO AVE SAN LORENZO 94580
80-40-40,1684 THRUSH AVE SAN LEANDRO 94578
80-40-79,1500 THRUSH AVE SAN LEANDRO 94578
80-40-49-2,1565 MONO AVE SAN LORENZO 94580
80-40-47-2,1587 MONO AVE SAN LEANDRO 94578
80-38-1-3,1698 ORIOLE AVE SAN LEANDRO 94578
80-38-24,1644 ORIOLE AVE SAN LEANDRO 94578
80-38-42,1525 THRUSH AVE SAN LEANDRO 94578
80-38-14,1615 THRUSH AVE SAN LEANDRO 94578
80-35-60,1649 ORIOLE AVE SAN LEANDRO 94578
80-35-32-1,1616 FAIRMONT DR SAN LEANDRO 94578
80-35-43-2,1723 ORIOLE AVE SAN LEANDRO 94578
80-35-94,1509 ORIOLE AVE SAN LEANDRO 94578
80-35-69,1583 ORIOLE AVE SAN LEANDRO 94578
80-32-32,1424 FAIRMONT DR SAN LEANDRO 94578
80-32-13,1500 FAIRMONT DR SAN LEANDRO 94578
80-32-11,1481 155TH AVE SAN LEANDRO 94578
80-32-34,1448 FAIRMONT DR SAN LEANDRO 94578
80-3-19,2083 PLACER DR SAN LEANDRO 94578
80-3-21,2091 PLACER DR SAN LEANDRO 94578
80-28-9,1529 153RD AVE SAN LEANDRO 94578
80-28-2,15283 LARK ST SAN LEANDRO 94578
80-28-31,1425 153RD AVE SAN LEANDRO 94578
80-26-36,1654 151ST AVE SAN LEANDRO 94578
80-22-20,1643 FIR AVE SAN LORENZO 94580
80-21-20,1574 FIR AVE SAN LORENZO 94580
80-20-26,1592 150TH AVE SAN LEANDRO 94578
80-20-5,1577 FIR AVE SAN LORENZO 94580
80-18-14,1469 151ST AVE SAN LEANDRO 94578
80-18-4,15025 ROBIN ST SAN LEANDRO 94578
80-18-5,15057 ROBIN ST SAN LEANDRO 94578
80-18-6,15065 ROBIN ST SAN LEANDRO 94578
80A-235-10,17235 ROBERTO ST CASTRO VALLEY 94546
80A-234-1,17004 ROBERTO ST CASTRO VALLEY 94546
80A-232-6,17223 PRESIDENT DR CASTRO VALLEY 94546
80A-231-9-1,17351 ROBEY DR CASTRO VALLEY 94546
80A-231-9-2,17351 ROBEY DR CASTRO VALLEY 94546
80A-227-17,17359 ROLANDO AVE CASTRO VALLEY 94546
80A-227-18,2212 174TH AVE CASTRO VALLEY 94546
80A-219-26-4,1947 170TH AVE CASTRO VALLEY 94546
80A-219-13,16929 EHLE ST SAN LEANDRO 94578
80A-218-1-1,1962 166TH AVE SAN LEANDRO 94578
80A-205-10,1965 166TH AVE SAN LEANDRO 94578
80A-162-5,15907 BERKSHIRE RD SAN LEANDRO 94578
80A-160-10,2011 MANCHESTER RD SAN LEANDRO 94578
80A-111-7,17200 ROGERIO ST HAYWARD 94541
80A-111-10,1530 172ND AVE HAYWARD 94541
80A-109-20,1490 171ST AVE HAYWARD 94541
80A-108-1,17001 ROGERIO ST HAYWARD 94541
80A-107-9,1513 171ST AVE HAYWARD 94541
80A-100-5,1535 168TH AVE SAN LEANDRO 94578
80A-100-17,1554 167TH AVE SAN LEANDRO 94578
80A-100-6,1525 168TH AVE SAN LEANDRO 94578
80A-100-16-2,1552 167TH AVE SAN LEANDRO 94578
80A-100-4,1551 168TH AVE SAN LEANDRO 94578
80A-100-18,1560 167TH AVE SAN LEANDRO 94578
80A-100-1,1594 167TH AVE SAN LEANDRO 94578
80B-319-7-1,1151 ELGIN ST SAN LORENZO 94580
80B-319-20,1165 ELGIN ST SAN LORENZO 94580
80B-319-16,16560 KENT AVE SAN LORENZO 94580
80B-308-3,16801 CLINTON AVE SAN LEANDRO 94578
80B-308-4,16803 CLINTON AVE SAN LEANDRO 94578
80B-301-14,16915 E 14TH ST SAN LEANDRO 94578
80B-300-19-2,1178 ELGIN ST SAN LEANDRO 94578
80B-300-31-5,1042 ELGIN ST SAN LORENZO 94580
80B-300-24,1150 ELGIN ST SAN LORENZO 94580
80C-495-49,16227 ASHLAND AVE SAN LORENZO 94580
80C-486-13-22,913 KENT CT SAN LORENZO 94580
80C-485-6-4,895 ELGIN ST SAN LORENZO 94580
80C-485-13,981 ELGIN ST SAN LORENZO 94580
80C-484-46,1086 DELANO ST SAN LORENZO 94580
80C-484-28,896 DELANO ST SAN LORENZO 94580
80C-484-25,854 ELGIN ST SAN LORENZO 94580
80C-482-5,859 DELANO ST SAN LORENZO 94580
80G-1297-5,1033 LEWELLING BLVD SAN LEANDRO 94579
80G-1290-7-4,983 LEWELLING BLVD SAN LEANDRO 94579
80H-1521-1,14960 CROSBY ST SAN LEANDRO 94579
80H-1515-3-1,685 FARGO AVE SAN LEANDRO 94579
81D-1665-20-1,26970 CALL AVE HAYWARD 94542
81D-1645-8-2,2812 CHRONICLE AVE HAYWARD 94542
81D-1635-5-5,3083 CHRONICLE AVE HAYWARD 94542
81D-1615-4-1,2513 CIVIC AVE HAYWARD 94542
81D-1595-21-4,27456 GRANDVIEW AVE HAYWARD 94542
81D-1595-9-2, GRAND VIEW AVE HAYWARD 94542
81D-1585-31,27126 GRANDVIEW AVE HAYWARD 94542
84A-90-13-2,19966 SANTA MARIA AVE CASTRO VALLEY 94546
84A-90-5,3779 SOMERSET AVE CASTRO VALLEY 94546
84A-60-10-2,20872 WILBEAM AVE CASTRO VALLEY 94546
84A-46-1-8,21015 WILBEAM AVE CASTRO VALLEY 94546
84A-272-21,2263 REGENT WAY CASTRO VALLEY 94546
84A-270-13,2110 REGENT WAY CASTRO VALLEY 94546
84A-270-1-6,2286 REGENT WAY CASTRO VALLEY 94546
84A-270-7,2250 REGENT WAY CASTRO VALLEY 94546
84A-250-52,20048 JOHN DR CASTRO VALLEY 94546
84A-250-51,20048 JOHN DR CASTRO VALLEY 94546
84A-210-6-9,2547 LA DON CT CASTRO VALLEY 94546
84A-210-17,2585 STANTON HILL RD CASTRO VALLEY 94546
84A-205-13-1,2544 STANTON HILL RD CASTRO VALLEY 94546
84A-158-1,20241 WISTERIA ST CASTRO VALLEY 94546
84A-154-8,20199 WISTERIA ST CASTRO VALLEY 94546
84A-154-7,20175 WISTERIA ST CASTRO VALLEY 94546
84A-150-3,19811 WISTERIA ST CASTRO VALLEY 94546
84A-130-18-6,19941 ANITA AVE CASTRO VALLEY 94546
84A-124-2-4,20175 SAN MIGUEL AVE CASTRO VALLEY 94546
84A-124-5-2,20340 ANITA AVE CASTRO VALLEY 94546
84A-116-1-4,3561 SOMERSET AVE CASTRO VALLEY 94546
84A-109-12-3,20184 SAN MIGUEL AVE CASTRO VALLEY 94546
84A-108-1-3,20097 SANTA MARIA AVE CASTRO VALLEY 94546
84A-100-11-2,19820 SAN MIGUEL AVE CASTRO VALLEY 94546
84B-592-12-2,19544 SANTA MARIA AVE CASTRO VALLEY 94546
84B-590-8,3975 MABEL AVE CASTRO VALLEY 94546
84B-590-9,3848 SOMERSET AVE CASTRO VALLEY 94546
84B-580-3-2,3959 WILSON AVE CASTRO VALLEY 94546
84B-570-30-3,19318 PARSONS AVE CASTRO VALLEY 94546
84B-568-5-2,19085 SANTA MARIA AVE CASTRO VALLEY 94546
84B-568-7,19172 GARRISON AVE CASTRO VALLEY 94546
84B-531-49,3326 BADDING RD CASTRO VALLEY 94546
84B-529-34-4,19358 LAKE CHABOT RD CASTRO VALLEY 94546
84B-529-36-3,19406 LAKE CHABOT RD CASTRO VALLEY 94546
84B-515-6,3079 MASSACHUSETTS ST CASTRO VALLEY 94546
84B-515-9,19190 CARLTON AVE CASTRO VALLEY 94546
84B-507-6-6,19025 HAYES ST CASTRO VALLEY 94546
84B-472-38,18356 CARLTON AVE CASTRO VALLEY 94546
84B-441-13,19183 CARLTON AVE CASTRO VALLEY 94546
84B-396-7,2780 PINERIDGE RD CASTRO VALLEY 94546
84B-396-69-2,2776 SYDNEY WAY CASTRO VALLEY 94546
84B-390-3,19125 STANTON AVE CASTRO VALLEY 94546
84B-375-32,18942 CREST AVE CASTRO VALLEY 94546
84B-370-14,18661 STANTON AVE CASTRO VALLEY 94546
84B-340-5,2608 SOMERSET AVE CASTRO VALLEY 94546
84C-975-3-10, REDWOOD RD CASTRO VALLEY 94546
84C-970-65,5156 PROCTOR RD CASTRO VALLEY 94546
84C-935-3-12,4866 SEAVIEW AVE CASTRO VALLEY 94546
84C-920-1-7,18127 MADISON AVE CASTRO VALLEY 94546
84C-868-24,4822 HALEY DR CASTRO VALLEY 94546
84C-851-68-2,4558 MALABAR AVE CASTRO VALLEY 94546
84C-825-15,4580 ALMA AVE CASTRO VALLEY 94546
84C-820-22,4569 ALMA AVE CASTRO VALLEY 94546
84C-816-18,4590 JAMES AVE CASTRO VALLEY 94546
84C-810-11,4674 JAMES AVE CASTRO VALLEY 94546
84C-810-10-3,19079 MADISON AVE CASTRO VALLEY 94546
84C-785-2-1,4365 JAMES AVE CASTRO VALLEY 94546
84C-780-6,4625 JAMES AVE CASTRO VALLEY 94546
84C-777-10-3,4674 HEYER AVE CASTRO VALLEY 94546
84C-766-2,20098 REDWOOD RD CASTRO VALLEY 94546
84C-758-3-2,4023 BERDINA RD CASTRO VALLEY 94546
84C-750-2-8, REDWOOD RD CASTRO VALLEY 94546
84C-750-27-1,4251 HEYER AVE CASTRO VALLEY 94546
84C-745-26,19599 FOREST AVE CASTRO VALLEY 94546
84C-713-3-5,20264 FOREST AVE CASTRO VALLEY 94546
84C-707-12,19956 FOREST AVE CASTRO VALLEY 94546
84C-705-11,19618 FOREST AVE CASTRO VALLEY 94546
84C-700-9,4564 SARGENT AVE CASTRO VALLEY 94546
84C-700-15,4789 HEYER AVE CASTRO VALLEY 94546
84C-697-14,4478 EDWARDS LN CASTRO VALLEY 94546
84C-697-21,4438 EDWARDS LN CASTRO VALLEY 94546
84C-696-2,4445 SARGENT AVE CASTRO VALLEY 94546
84C-669-70,4297 GEM AVE CASTRO VALLEY 94546
84C-1072-5,20219 FOREST AVE CASTRO VALLEY 94546
84C-1053-13,20752 CENTER ST CASTRO VALLEY 94546
84D-1342-21-1,3904 WILSON AVE CASTRO VALLEY 94546
84D-1342-55-1,3840 WILSON AVE CASTRO VALLEY 94546
84D-1342-1,4015 SEVEN HILLS RD CASTRO VALLEY 94546
84D-1342-69-1,3810 WILSON AVE CASTRO VALLEY 94546
84D-1265-7,4612 PROCTOR RD CASTRO VALLEY 94546
84D-1255-7-4,4594 EWING RD CASTRO VALLEY 94546
84D-1250-24-1,4781 EWING RD CASTRO VALLEY 94546
84D-1235-4-3,18844 ALMOND RD CASTRO VALLEY 94546
84D-1235-13,18914 ALMOND RD CASTRO VALLEY 94546
84D-1196-46-3,17725 REDWOOD RD CASTRO VALLEY 94546
84D-1196-54,4738 HILLSIDE DR CASTRO VALLEY 94546
84D-1180-22-1,17730 ALMOND RD CASTRO VALLEY 94546
84D-1160-43,17611 ALMOND RD CASTRO VALLEY 94546
84D-1158-13,18248 REAMER RD CASTRO VALLEY 94546
84D-1140-14-2,17494 PARKER RD CASTRO VALLEY 94546
84D-1140-16,17468 PARKER RD CASTRO VALLEY 94546
85-1520-4,19730 CULL CANYON RD CASTRO VALLEY 94552
85-102-17-1,5700 BALMORAL DR OAKLAND 94619
85-101-114-13,5720 BALMORAL DR OAKLAND 94619
85A-550-14-2,6309 PALOVERDE RD CASTRO VALLEY 94552
87-91-31-2,355 WHIPPLE RD UNION CITY 94587
87-11-9-2,35158 ALVARADO NILES RD UNION CITY 94587
87-10-52,2715 OAK TREE CT UNION CITY 94587
87-10-53,2715 OAK TREE CT UNION CITY 94587
9-745-32,489A 36TH ST OAKLAND 94609
9-740-9-1,952 34TH ST OAKLAND 94608
9-740-31-4,911 35TH ST OAKLAND 94608
9-740-29-2,933 35TH ST OAKLAND 94608
9-738-31,667 35TH ST OAKLAND 94609
9-726-48,537 34TH ST OAKLAND 94609
9-723-6,3303 MARKET ST OAKLAND 94608
9-723-21,959 34TH ST OAKLAND 94608
9-718-27,707 33RD ST OAKLAND 94609
9-717-28,686 32ND ST OAKLAND 94609
9-717-3,655 BROCKHURST ST OAKLAND 94609
9-715-4,3127 TELEGRAPH AVE OAKLAND 94609
9-714-28,725 32ND ST OAKLAND 94609
9-714-10,684 31ST ST OAKLAND 94609
9-714-23,3126 WEST ST OAKLAND 94608
9-713-35,843 32ND ST OAKLAND 94608
9-710-34,861 31ST ST OAKLAND 94608
9-710-16,846 30TH ST OAKLAND 94608
9-703-19,3025 RICHMOND BLVD OAKLAND 94611
9-702-3,251 30TH ST OAKLAND 94611
9-696-21,2934 WEST ST OAKLAND 94608
9-694-21,881 30TH ST OAKLAND 94608
9-694-28,837 30TH ST OAKLAND 94608
9-679-36,718 SYCAMORE ST OAKLAND 94612
92-82-7,36863 ELM ST NEWARK 94560
92-81-16,7669 THORNTON AVE NEWARK 94560
92-61-6,37121 OLIVE ST NEWARK 94560
92-52-11,37061 OLIVE ST NEWARK 94560
92-52-21,37030 MAGNOLIA ST NEWARK 94560
92-51-18,37054 OLIVE ST NEWARK 94560
92-51-12,37075 MULBERRY ST NEWARK 94560
92-5-40,6780 MAYHEWS LANDING RD NEWARK 94560
92-31-17,6853 THORNTON AVE NEWARK 94560
92-30-2,6754 DAIRY AVE NEWARK 94560
92-30-20-3,36940 OLIVE ST NEWARK 94560
92-30-11,36919 MULBERRY ST NEWARK 94560
92-29-1,6546 DAIRY AVE NEWARK 94560
92-29-6,36723 CHERRY ST NEWARK 94560
92-29-7,36745 CHERRY ST NEWARK 94560
92-29-25,36876 MULBERRY ST NEWARK 94560
92-29-24,36904 MULBERRY ST NEWARK 94560
92-146-6,7802 WELLS AVE NEWARK 94560
92-136-12-3,37231 WALNUT ST NEWARK 94560
92-132-2,7570 SNOW AVE NEWARK 94560
92-132-4-1,7510 SNOW AVE NEWARK 94560
92-125-9-2,37085 LOCUST ST NEWARK 94560
92-119-76,8296 THORNTON AVE NEWARK 94560
92A-515-47,7386 BRAIDBURN AVE NEWARK 94560
92A-2586-75,38832 BIRCH ST NEWARK 94560
92A-2357-110-1,38145 BIRCH ST NEWARK 94560
92A-1007-6,37076 BIRCH ST NEWARK 94560
92A-1007-8,37060 BIRCH ST NEWARK 94560
94-95-56,210 KOTTINGER DR PLEASANTON 94566
94-95-3,4124 FIRST ST PLEASANTON 94566
94-85-20,3851 VINEYARD AVE PLEASANTON 94566
94-7-33,4656 WHITING ST PLEASANTON 94566
94-7-19,4620 GALE AVE PLEASANTON 94566
94-7-48,355 ABBIE ST PLEASANTON 94566
94-65-16,447 ADAMS WAY PLEASANTON 94566
94-33-6-1,4559 SECOND ST PLEASANTON 94566
94-21-9,404 PINE HILL LN PLEASANTON 94566
94-19-23,333 KOTTINGER DR PLEASANTON 94566
94-156-16-2,4688 AUGUSTINE ST PLEASANTON 94566
94-156-15-4,4702 AUGUSTINE ST PLEASANTON 94566
94-155-19,4734 HARRISON ST PLEASANTON 94566
94-153-6,393 W ANGELA ST PLEASANTON 94566
94-153-15,4563 AUGUSTINE ST PLEASANTON 94566
94-152-18,4578 AUGUSTINE ST PLEASANTON 94566
94-151-25,426 DIVISION ST PLEASANTON 94566
94-151-7,233 ROSE AVE PLEASANTON 94566
94-14-61,4484 SECOND ST PLEASANTON 94566
94-127-16,880 DIVISION ST PLEASANTON 94566
94-127-25-2,640 DIVISION ST PLEASANTON 94566
94-127-13,948 DIVISION ST PLEASANTON 94566
94-127-14-2,934 DIVISION ST PLEASANTON 94566
94-127-8,1038 DIVISION ST PLEASANTON 94566
94-123-15-1,418 ST MARYS ST PLEASANTON 94566
94-122-11-1,417 ST MARYS ST PLEASANTON 94566
94-114-8,493 SAINT JOHN ST PLEASANTON 94566
94-110-34,304 RAY ST PLEASANTON 94566
94-107-10-6,4329 RAILROAD AVE PLEASANTON 94566
94-106-10-2,4314 RAILROAD AVE PLEASANTON 94566
941-2752-34,8176 VIA ZAPATA DUBLIN 94568
941-1048-70,7798 PALMDALE CT PLEASANTON 94588
946-3946-24,8074 DORTHEA CT PLEASANTON 94588
946-2555-48,565 TAWNY DR PLEASANTON 94566
946-2552-20,784 PALOMINO DR PLEASANTON 94566
948-17-15-1,6056 SYCAMORE TER PLEASANTON 94566
949-6-4-5,671 SYCAMORE RD PLEASANTON 94566
96-140-12,11842 MAIN ST SUNOL 94586
97-95-57,1158 SHERRY WAY LIVERMORE 94550
97-95-2-3,2593 COLLEGE AVE LIVERMORE 94550
97-93-3-1,1567 COLLEGE AVE LIVERMORE 94550
97-74-7,673 S M ST LIVERMORE 94550
97-73-20,694 S M ST LIVERMORE 94550
97-73-21,668 S M ST LIVERMORE 94550
97-71-12-9,995 ACACIA WAY LIVERMORE 94550
97-70-1,903 S G ST LIVERMORE 94550
97-65-3,2487 8TH ST LIVERMORE 94550
97-65-16,2460 PALM AVE LIVERMORE 94550
97-65-17,892 S H ST LIVERMORE 94550
97-65-12,844 S H ST LIVERMORE 94550
97-61-6,2347 7TH ST LIVERMORE 94550
97-59-5,2146 8TH ST LIVERMORE 94550
97-56-1-2, 6TH ST LIVERMORE 94550
97-56-4,690 S K ST LIVERMORE 94550
97-52-5,588 S H ST LIVERMORE 94550
97-51-7,540 S I ST LIVERMORE 94550
97-49-8,2159 5TH ST LIVERMORE 94550
97-45-5,587 S N ST LIVERMORE 94550
