APN,SitusAddress
75-73-9,326 HARLAN ST SAN LEANDRO 94577
75-73-8,318 HARLAN ST SAN LEANDRO 94577
75-73-19,307 CASTRO ST SAN LEANDRO 94577
75-70-13-2,500 HARLAN ST SAN LEANDRO 94577
75-70-1,1907 CLARKE ST SAN LEANDRO 94577
75-70-22-1,505 CASTRO ST SAN LEANDRO 94577
75-7-2,251 THORNTON ST SAN LEANDRO 94577
75-7-14,1788 HAYS ST SAN LEANDRO 94577
75-69-9-4,1888 CARPENTIER ST SAN LEANDRO 94577
75-69-4,1849 CLARKE ST SAN LEANDRO 94577
75-66-20,960 CASTRO ST SAN LEANDRO 94577
75-66-14,985 WILLIAMS ST SAN LEANDRO 94577
75-66-23,902 CASTRO ST SAN LEANDRO 94577
75-6-7,1696 HAYS ST SAN LEANDRO 94577
75-6-2,211 PARROTT ST SAN LEANDRO 94577
75-39-16,541 W JUANA AVE SAN LEANDRO 94577
75-28-4,1645 CARPENTIER ST SAN LEANDRO 94577
75-27-3-1,1773 CARPENTIER ST SAN LEANDRO 94577
75-27-4-1,1795 CARPENTIER ST SAN LEANDRO 94577
75-23-4,1629 CLARKE ST SAN LEANDRO 94577
75-227-13,332 REVA AVE SAN LEANDRO 94577
75-227-14,316 REVA AVE SAN LEANDRO 94577
75-227-11,315 REVA AVE SAN LEANDRO 94577
75-227-12,331 REVA AVE SAN LEANDRO 94577
75-21-10,1599 CLARKE ST SAN LEANDRO 94577
75-21-9,1571 CLARKE ST SAN LEANDRO 94577
75-206-17,255 BRISTOL BLVD SAN LEANDRO 94577
75-206-16,267 BRISTOL BLVD SAN LEANDRO 94577
75-206-14,293 BRISTOL BLVD SAN LEANDRO 94577
75-206-18,243 BRISTOL BLVD SAN LEANDRO 94577
75-206-23,181 BRISTOL BLVD SAN LEANDRO 94577
75-206-15,279 BRISTOL BLVD SAN LEANDRO 94577
75-206-1,157 BRISTOL BLVD SAN LEANDRO 94577
75-206-24,169 BRISTOL BLVD SAN LEANDRO 94577
75-206-21,205 BRISTOL BLVD SAN LEANDRO 94577
75-206-19,231 BRISTOL BLVD SAN LEANDRO 94577
75-206-20,219 BRISTOL BLVD SAN LEANDRO 94577
75-206-22,193 BRISTOL BLVD SAN LEANDRO 94577
75-205-16,375 BRISTOL BLVD SAN LEANDRO 94577
75-205-13,40 DORCHESTER AVE SAN LEANDRO 94577
75-205-5,328 SUFFOLK DR SAN LEANDRO 94577
75-205-12,382 SUFFOLK DR SAN LEANDRO 94577
75-205-17,367 BRISTOL BLVD SAN LEANDRO 94577
75-205-24,309 BRISTOL BLVD SAN LEANDRO 94577
75-205-9,360 SUFFOLK DR SAN LEANDRO 94577
75-205-20,345 BRISTOL BLVD SAN LEANDRO 94577
75-205-15,383 BRISTOL BLVD SAN LEANDRO 94577
75-205-23,321 BRISTOL BLVD SAN LEANDRO 94577
75-205-8,352 SUFFOLK DR SAN LEANDRO 94577
75-205-2,115 PERSHING DR SAN LEANDRO 94577
75-205-22,329 BRISTOL BLVD SAN LEANDRO 94577
75-205-3,312 SUFFOLK DR SAN LEANDRO 94577
75-205-18,359 BRISTOL BLVD SAN LEANDRO 94577
75-205-7,344 SUFFOLK DR SAN LEANDRO 94577
75-205-10,368 SUFFOLK DR SAN LEANDRO 94577
75-205-14,24 DORCHESTER AVE SAN LEANDRO 94577
75-205-21,335 BRISTOL BLVD SAN LEANDRO 94577
75-205-4,320 SUFFOLK DR SAN LEANDRO 94577
75-205-11,376 SUFFOLK DR SAN LEANDRO 94577
75-205-19,351 BRISTOL BLVD SAN LEANDRO 94577
75-205-6,336 SUFFOLK DR SAN LEANDRO 94577
75-205-1,107 PERSHING DR SAN LEANDRO 94577
75-204-18,302 BRISTOL BLVD SAN LEANDRO 94577
75-204-17,298 BRISTOL BLVD SAN LEANDRO 94577
75-204-37,59 DORCHESTER AVE SAN LEANDRO 94577
75-204-35,39 DORCHESTER AVE SAN LEANDRO 94577
75-204-15,274 BRISTOL BLVD SAN LEANDRO 94577
75-204-32,408 BRISTOL BLVD SAN LEANDRO 94577
75-204-16,286 BRISTOL BLVD SAN LEANDRO 94577
75-204-7,188 BRISTOL BLVD SAN LEANDRO 94577
75-204-2,128 BRISTOL BLVD SAN LEANDRO 94577
75-204-5,164 BRISTOL BLVD SAN LEANDRO 94577
75-204-11,226 BRISTOL BLVD SAN LEANDRO 94577
75-204-33,15 DORCHESTER AVE SAN LEANDRO 94577
75-204-19,308 BRISTOL BLVD SAN LEANDRO 94577
75-204-31,400 BRISTOL BLVD SAN LEANDRO 94577
75-204-24,350 BRISTOL BLVD SAN LEANDRO 94577
75-204-28,382 BRISTOL BLVD SAN LEANDRO 94577
75-204-9,202 BRISTOL BLVD SAN LEANDRO 94577
75-204-34,27 DORCHESTER AVE SAN LEANDRO 94577
75-204-36,45 DORCHESTER AVE SAN LEANDRO 94577
75-204-6,176 BRISTOL BLVD SAN LEANDRO 94577
75-204-10,214 BRISTOL BLVD SAN LEANDRO 94577
75-204-13,250 BRISTOL BLVD SAN LEANDRO 94577
75-204-20,318 BRISTOL BLVD SAN LEANDRO 94577
75-204-21,326 BRISTOL BLVD SAN LEANDRO 94577
75-204-25,358 BRISTOL BLVD SAN LEANDRO 94577
75-204-26,362 BRISTOL BLVD SAN LEANDRO 94577
75-204-4,152 BRISTOL BLVD SAN LEANDRO 94577
75-204-30,396 BRISTOL BLVD SAN LEANDRO 94577
75-204-38,69 DORCHESTER AVE SAN LEANDRO 94577
75-204-27,374 BRISTOL BLVD SAN LEANDRO 94577
75-204-3,140 BRISTOL BLVD SAN LEANDRO 94577
75-204-14,262 BRISTOL BLVD SAN LEANDRO 94577
75-204-29,390 BRISTOL BLVD SAN LEANDRO 94577
75-204-12,238 BRISTOL BLVD SAN LEANDRO 94577
75-204-8,196 BRISTOL BLVD SAN LEANDRO 94577
75-204-22,334 BRISTOL BLVD SAN LEANDRO 94577
75-204-23,342 BRISTOL BLVD SAN LEANDRO 94577
75-202-4,316 LEXINGTON AVE SAN LEANDRO 94577
75-201-16,377 SUFFOLK DR SAN LEANDRO 94577
75-201-19,353 SUFFOLK DR SAN LEANDRO 94577
75-201-22,329 SUFFOLK DR SAN LEANDRO 94577
75-201-15,385 SUFFOLK DR SAN LEANDRO 94577
75-201-14,74 DORCHESTER AVE SAN LEANDRO 94577
75-201-18,361 SUFFOLK DR SAN LEANDRO 94577
75-201-23,321 SUFFOLK DR SAN LEANDRO 94577
75-201-24,311 SUFFOLK DR SAN LEANDRO 94577
75-201-21,337 SUFFOLK DR SAN LEANDRO 94577
75-201-17,369 SUFFOLK DR SAN LEANDRO 94577
75-201-20,345 SUFFOLK DR SAN LEANDRO 94577
75-201-1,125 PERSHING DR SAN LEANDRO 94577
75-197-10,71 E 14TH ST SAN LEANDRO 94577
75-197-26,142 PONTIAC ST SAN LEANDRO 94577
75-197-12,85 E 14TH ST SAN LEANDRO 94577
75-197-17,109 E 14TH ST SAN LEANDRO 94577
75-197-2,115 BRISTOL BLVD SAN LEANDRO 94577
75-197-6,39 E 14TH ST SAN LEANDRO 94577
75-197-30,118 PONTIAC ST SAN LEANDRO 94577
75-197-14,97 E 14TH ST SAN LEANDRO 94577
75-197-5,31 E 14TH ST SAN LEANDRO 94577
75-197-3,15 E 14TH ST SAN LEANDRO 94577
75-197-1,131 BRISTOL BLVD SAN LEANDRO 94577
75-197-7,47 E 14TH ST SAN LEANDRO 94577
75-197-29,124 PONTIAC ST SAN LEANDRO 94577
75-197-9,63 E 14TH ST SAN LEANDRO 94577
75-197-27,136 PONTIAC ST SAN LEANDRO 94577
75-197-11,77 E 14TH ST SAN LEANDRO 94577
75-197-15,101 E 14TH ST SAN LEANDRO 94577
75-197-4,23 E 14TH ST SAN LEANDRO 94577
75-197-8,55 E 14TH ST SAN LEANDRO 94577
75-197-28,130 PONTIAC ST SAN LEANDRO 94577
75-197-32,106 PONTIAC ST SAN LEANDRO 94577
75-197-31,112 PONTIAC ST SAN LEANDRO 94577
75-197-16,105 E 14TH ST SAN LEANDRO 94577
75-197-13,91 E 14TH ST SAN LEANDRO 94577
75-196-9,172 W BROADMOOR BLVD SAN LEANDRO 94577
75-194-2,204 GARCIA AVE SAN LEANDRO 94577
75-192-23,463 W BROADMOOR BLVD SAN LEANDRO 94577
75-192-22,489 W BROADMOOR BLVD SAN LEANDRO 94577
75-190-2,347 LAFAYETTE AVE SAN LEANDRO 94577
75-188-7,182 STOAKES AVE SAN LEANDRO 94577
75-186-15,344 PARK ST SAN LEANDRO 94577
75-186-12,390 PARK ST SAN LEANDRO 94577
75-186-16,332 PARK ST SAN LEANDRO 94577
75-186-13,378 PARK ST SAN LEANDRO 94577
75-186-14,364 PARK ST SAN LEANDRO 94577
75-182-6,330 PERALTA AVE SAN LEANDRO 94577
75-181-45,215 STOAKES AVE SAN LEANDRO 94577
75-181-44,237 STOAKES AVE SAN LEANDRO 94577
75-181-9,148 CHERRYWOOD AVE SAN LEANDRO 94577
75-176-20,147 BEST AVE SAN LEANDRO 94577
75-176-10,120 PERALTA AVE SAN LEANDRO 94577
75-164-12,236 TOLER AVE SAN LEANDRO 94577
75-163-2,209 ARROYO AVE SAN LEANDRO 94577
75-163-6,243 ARROYO AVE SAN LEANDRO 94577
75-163-7,281 ARROYO AVE SAN LEANDRO 94577
75-148-10-2,50 DABNER ST SAN LEANDRO 94577
75-148-1,278 DABNER ST SAN LEANDRO 94577
75-148-10-4,96 DABNER ST SAN LEANDRO 94577
75-148-13-1,146 DABNER ST SAN LEANDRO 94577
75-148-10-3,72 DABNER ST SAN LEANDRO 94577
75-148-9,34 DABNER ST SAN LEANDRO 94577
75-123-25,50 PREDA ST SAN LEANDRO 94577
75-123-5-4,1111 LUCILLE ST SAN LEANDRO 94577
75-123-7,233 DABNER ST SAN LEANDRO 94577
75-123-26,62 PREDA ST SAN LEANDRO 94577
75-12-12,1602 CLARKE ST SAN LEANDRO 94577
75-12-5-1,347 W JUANA AVE SAN LEANDRO 94577
75-12-1,393 W JUANA AVE SAN LEANDRO 94577
75-12-17,1637 HAYS ST SAN LEANDRO 94577
75-115-28-1,1473 ORCHARD AVE  A SAN LEANDRO 94577
75-115-14,1273 ORCHARD AVE SAN LEANDRO 94577
75-115-34,1577 ORCHARD AVE SAN LEANDRO 94577
75-115-31,1523 ORCHARD AVE SAN LEANDRO 94577
75-115-65,1338 PACIFIC AVE SAN LEANDRO 94577
75-115-35,1591 ORCHARD AVE SAN LEANDRO 94577
75-115-10,1237 ORCHARD AVE SAN LEANDRO 94577
75-115-27-2,1455 ORCHARD AVE SAN LEANDRO 94577
75-115-55,1448 PACIFIC AVE SAN LEANDRO 94577
75-115-18,1317 ORCHARD AVE SAN LEANDRO 94577
75-115-28-2,1477 ORCHARD AVE  A SAN LEANDRO 94577
75-115-71,1272 PACIFIC AVE SAN LEANDRO 94577
75-115-23,1389 ORCHARD AVE SAN LEANDRO 94577
75-115-20,1349 ORCHARD AVE SAN LEANDRO 94577
75-115-36-1,1619 ORCHARD AVE SAN LEANDRO 94577
75-110-22,1390 ORCHARD AVE SAN LEANDRO 94577
75-110-23,1376 ORCHARD AVE SAN LEANDRO 94577
75-110-13,1514 ORCHARD AVE SAN LEANDRO 94577
75-110-10,1552 ORCHARD AVE SAN LEANDRO 94577
75-110-17,1458 ORCHARD AVE SAN LEANDRO 94577
75-110-28,1316 ORCHARD AVE SAN LEANDRO 94577
75-104-16,975 CASTRO ST SAN LEANDRO 94577
75-103-14-1,957 HARLAN ST SAN LEANDRO 94577
76-434-24-3,959 KAROL WAY SAN LEANDRO 94577
76-434-2-7,991 KAROL WAY SAN LEANDRO 94577
76-434-2-5,999 KAROL WAY SAN LEANDRO 94577
76-434-20,975 KAROL WAY SAN LEANDRO 94577
76-434-2-3,985 KAROL WAY SAN LEANDRO 94577
76-434-2-8,995 KAROL WAY SAN LEANDRO 94577
76-434-21,971 KAROL WAY SAN LEANDRO 94577
76-434-22,967 KAROL WAY SAN LEANDRO 94577
76-434-23,963 KAROL WAY SAN LEANDRO 94577
76-420-10,18 OAKES BLVD SAN LEANDRO 94577
76-414-25-2,97 BEGIER AVE SAN LEANDRO 94577
76-414-21-7,174 HAAS AVE SAN LEANDRO 94577
76-414-7,390 HAAS AVE SAN LEANDRO 94577
76-414-45-2,241 BEGIER AVE SAN LEANDRO 94577
76-414-21-6,133 BEGIER AVE SAN LEANDRO 94577
76-414-21-5,157 BEGIER AVE SAN LEANDRO 94577
76-413-24,230 BEGIER AVE SAN LEANDRO 94577
76-413-75,365 OAKES BLVD SAN LEANDRO 94577
76-413-21,252 BEGIER AVE SAN LEANDRO 94577
76-411-27,405 DUTTON AVE SAN LEANDRO 94577
76-411-1-1,611 WOODLAND AVE SAN LEANDRO 94577
76-411-17,620 MAPLE CT SAN LEANDRO 94577
76-411-23-1,331 DUTTON AVE SAN LEANDRO 94577
76-410-3-1,605 LEE AVE SAN LEANDRO 94577
76-410-3-2,629 LEE AVE SAN LEANDRO 94577
76-398-5,545 DUTTON AVE SAN LEANDRO 94577
76-398-4,541 DUTTON AVE SAN LEANDRO 94577
76-360-34,697 DUTTON AVE SAN LEANDRO 94577
76-360-33,675 DUTTON AVE SAN LEANDRO 94577
76-336-1,500 FORTUNA AVE SAN LEANDRO 94577
76-333-6,453 FORTUNA AVE SAN LEANDRO 94577
76-327-19,1022 DUTTON AVE SAN LEANDRO 94577
76-327-20-2,594 MITCHELL AVE SAN LEANDRO 94577
76-326-10,405 LEWIS AVE SAN LEANDRO 94577
76-319-2-1,505 FOOTHILL BLVD SAN LEANDRO 94577
76-319-5-1,509 FOOTHILL BLVD SAN LEANDRO 94577
76-318-16-1,1175 WESTBAY AVE SAN LEANDRO 94577
76-316-4-3,1250 WESTBAY AVE SAN LEANDRO 94577
76-316-4-1,347 FOOTHILL BLVD SAN LEANDRO 94577
76-316-4-2,377 FOOTHILL BLVD SAN LEANDRO 94577
76-314-16,947 DURANT AVE SAN LEANDRO 94577
76-307-12-1,992 DUTTON AVE SAN LEANDRO 94577
76-306-11-2,592 E MERLE CT SAN LEANDRO 94577
76-306-11-1,820 DUTTON AVE SAN LEANDRO 94577
76-301-5,323 HERMA CT SAN LEANDRO 94577
76-301-20-1,356 MELVEN CT SAN LEANDRO 94577
76-301-4,317 HERMA CT SAN LEANDRO 94577
76-298-88,1059 VICTORIA AVE SAN LEANDRO 94577
76-297-24-2,590 KENILWORTH AVE SAN LEANDRO 94577
76-296-18,565 KENILWORTH AVE SAN LEANDRO 94577
76-293-23,214 BANCROFT AVE SAN LEANDRO 94577
76-291-11,205 BANCROFT AVE SAN LEANDRO 94577
76-291-16,594 BROADMOOR BLVD SAN LEANDRO 94577
76-290-14,588 VICTORIA CT SAN LEANDRO 94577
76-290-10,355 BANCROFT AVE SAN LEANDRO 94577
76-289-22-2,490 WARWICK AVE SAN LEANDRO 94577
76-288-28,598 WARWICK AVE SAN LEANDRO 94577
76-287-13-1,587 WARWICK AVE SAN LEANDRO 94577
76-287-14-1,432 DUTTON AVE SAN LEANDRO 94577
76-287-14-2,458 DUTTON AVE SAN LEANDRO 94577
76-285-5,107 WARWICK AVE SAN LEANDRO 94577
76-284-29-3,110 BREED AVE SAN LEANDRO 94577
76-279-28,141 EUCLID AVE SAN LEANDRO 94577
76-279-23-1,85 EUCLID AVE SAN LEANDRO 94577
76-279-7-1,156 DUTTON AVE SAN LEANDRO 94577
76-279-3,198 DUTTON AVE SAN LEANDRO 94577
76-276-59,22 GEORGIA WAY SAN LEANDRO 94577
76-276-30,27 GEORGIA WAY SAN LEANDRO 94577
76-276-25,38 EUCLID AVE SAN LEANDRO 94577
76-274-37,33 CAMBRIDGE AVE SAN LEANDRO 94577
76-273-21,66 CAMBRIDGE AVE SAN LEANDRO 94577
76-273-4,258 CAMBRIDGE AVE SAN LEANDRO 94577
76-273-22,48 CAMBRIDGE AVE SAN LEANDRO 94577
76-272-12,203 DURANT AVE SAN LEANDRO 94577
76-272-10,158 STRATFORD AVE SAN LEANDRO 94577
76-271-20,169 DURANT AVE SAN LEANDRO 94577
76-271-22,177 DURANT AVE SAN LEANDRO 94577
76-271-1,105 STRATFORD AVE SAN LEANDRO 94577
76-271-23,189 DURANT AVE SAN LEANDRO 94577
77-556-2,155 ESTABROOK ST SAN LEANDRO 94577
77-554-23,2090 WASHINGTON AVE SAN LEANDRO 94577
77-553-12,116 HARLAN ST SAN LEANDRO 94577
77-553-24,159 CASTRO ST SAN LEANDRO 94577
77-550-6,36 CASTRO ST SAN LEANDRO 94577
77-550-16-1,170 CASTRO ST SAN LEANDRO 94577
77-549-31,83 THORNTON ST SAN LEANDRO 94577
77-549-22,1742 WASHINGTON AVE SAN LEANDRO 94577
77-549-16,142 WILLIAMS ST SAN LEANDRO 94577
77-549-11,78 WILLIAMS ST SAN LEANDRO 94577
77-540-6,300 DOLORES AVE SAN LEANDRO 94577
77-539-2-2,486 JOAQUIN AVE SAN LEANDRO 94577
77-538-4,484 JUANA AVE SAN LEANDRO 94577
77-538-5,476 JUANA AVE SAN LEANDRO 94577
77-538-8,440 JUANA AVE SAN LEANDRO 94577
77-537-14,405 JUANA AVE SAN LEANDRO 94577
77-537-7,446 DOLORES AVE SAN LEANDRO 94577
77-537-24,487 JUANA AVE SAN LEANDRO 94577
77-530-2,1825 BANCROFT AVE SAN LEANDRO 94577
77-527-17,510 DOLORES AVE SAN LEANDRO 94577
77-526-9,534 JUANA AVE SAN LEANDRO 94577
77-524-15,659 ESTUDILLO AVE SAN LEANDRO 94577
77-512-7-1,854 JOAQUIN AVE SAN LEANDRO 94577
77-502-8-2,934 JUANA AVE SAN LEANDRO 94577
77-457-1,1111 HUFF AVE SAN LEANDRO 94577
77-457-10-2,396 CHUMALIA ST SAN LEANDRO 94577
77-455-2-2,338 CHUMALIA ST SAN LEANDRO 94577
77-451-18,254 CALLAN AVE SAN LEANDRO 94577
77A-730-23,2096 SUNDBERG AVE SAN LEANDRO 94577
77A-730-17,2025 SUNDBERG AVE SAN LEANDRO 94577
77A-730-18,2033 SUNDBERG AVE SAN LEANDRO 94577
77A-730-22,2085 SUNDBERG AVE SAN LEANDRO 94577
77A-730-19,2051 SUNDBERG AVE SAN LEANDRO 94577
77A-730-26,2032 SUNDBERG AVE SAN LEANDRO 94577
77A-730-20,2067 SUNDBERG AVE SAN LEANDRO 94577
77A-730-21,2075 SUNDBERG AVE SAN LEANDRO 94577
77A-730-25,2076 SUNDBERG AVE SAN LEANDRO 94577
77A-730-24,2082 SUNDBERG AVE SAN LEANDRO 94577
77A-660-81,938 BILLINGS BLVD SAN LEANDRO 94577
77B-871-20,14499 LOCUST ST SAN LEANDRO 94579
77B-867-11,1887 CEDAR AVE SAN LEANDRO 94579
77C-1314-64,635 CAPE COD DR SAN LEANDRO 94578
77C-1314-65,639 CAPE COD DR SAN LEANDRO 94578
77C-1314-63,634 CAPE COD DR SAN LEANDRO 94578
77C-1314-67,667 CAPE COD DR SAN LEANDRO 94578
77C-1314-62,648 CAPE COD DR SAN LEANDRO 94578
77C-1314-69,685 CAPE COD DR SAN LEANDRO 94578
77C-1314-68,673 CAPE COD DR SAN LEANDRO 94578
77C-1314-66,653 CAPE COD DR SAN LEANDRO 94578
77C-1313-4,589 CAPE COD DR SAN LEANDRO 94578
77C-1313-3,593 CAPE COD DR SAN LEANDRO 94578
77C-1313-2,607 CAPE COD DR SAN LEANDRO 94578
77C-1313-1,621 CAPE COD DR SAN LEANDRO 94578
77C-1313-39,556 CAPE COD DR SAN LEANDRO 94578
77C-1313-40,560 CAPE COD DR SAN LEANDRO 94578
77C-1313-41,574 CAPE COD DR SAN LEANDRO 94578
77C-1313-42,588 CAPE COD DR SAN LEANDRO 94578
77C-1313-43,592 CAPE COD DR SAN LEANDRO 94578
77C-1313-44,606 CAPE COD DR SAN LEANDRO 94578
77C-1313-45,620 CAPE COD DR SAN LEANDRO 94578
77C-1313-6,561 CAPE COD DR SAN LEANDRO 94578
77C-1313-5,575 CAPE COD DR SAN LEANDRO 94578
77C-1313-8,555 CAPE COD DR SAN LEANDRO 94578
77C-1313-7,557 CAPE COD DR SAN LEANDRO 94578
77C-1305-45-1,14765 MARTELL AVE SAN LEANDRO 94578
77C-1305-27,14770 MARTELL AVE SAN LEANDRO 94578
77C-1305-26,14764 MARTELL AVE SAN LEANDRO 94578
77C-1305-45-2,14765 MARTELL AVE SAN LEANDRO 94578
77C-1299-12-17,431 PAGANO CT SAN LEANDRO 94578
77C-1299-12-28,449 PAGANO CT SAN LEANDRO 94578
77C-1278-52,15272 UPTON AVE SAN LEANDRO 94578
77C-1278-48,15258 UPTON AVE SAN LEANDRO 94578
77C-1278-47,490 THORNALLY DR SAN LEANDRO 94578
77C-1278-53,15276 UPTON AVE SAN LEANDRO 94578
77C-1278-54,15280 UPTON AVE SAN LEANDRO 94578
77C-1278-49,15260 UPTON AVE SAN LEANDRO 94578
77C-1278-50,15264 UPTON AVE SAN LEANDRO 94578
77C-1278-55,15284 UPTON AVE SAN LEANDRO 94578
77C-1278-51,15268 UPTON AVE SAN LEANDRO 94578
77C-1277-42,15300 UPTON AVE SAN LEANDRO 94578
77C-1277-38,15321 CENTRAL AVE SAN LEANDRO 94578
77C-1277-41,15306 UPTON AVE SAN LEANDRO 94578
77C-1277-39,15325 CENTRAL AVE SAN LEANDRO 94578
77C-1277-44,15292 UPTON AVE SAN LEANDRO 94578
77C-1277-36,15313 CENTRAL AVE SAN LEANDRO 94578
77C-1277-32,15295 CENTRAL AVE SAN LEANDRO 94578
77C-1277-40,15310 UPTON AVE SAN LEANDRO 94578
77C-1277-33,15301 CENTRAL AVE SAN LEANDRO 94578
77C-1277-43,15298 UPTON AVE SAN LEANDRO 94578
77C-1277-37,15317 CENTRAL AVE SAN LEANDRO 94578
77C-1277-34,15305 CENTRAL AVE SAN LEANDRO 94578
77C-1277-45,15288 UPTON AVE SAN LEANDRO 94578
77C-1277-35,15309 CENTRAL AVE SAN LEANDRO 94578
77C-1276-19,15253 CORBETT CT SAN LEANDRO 94578
77C-1276-4,15277 UPTON AVE SAN LEANDRO 94578
77C-1276-6,15285 UPTON AVE SAN LEANDRO 94578
77C-1276-12,15308 CENTRAL AVE SAN LEANDRO 94578
77C-1276-11,15312 CENTRAL AVE SAN LEANDRO 94578
77C-1276-18,430 THORNALLY DR SAN LEANDRO 94578
77C-1276-17,420 THORNALLY DR SAN LEANDRO 94578
77C-1276-16,412 THORNALLY DR SAN LEANDRO 94578
77C-1276-25,452 THORNALLY DR SAN LEANDRO 94578
77C-1276-7,15289 UPTON AVE SAN LEANDRO 94578
77C-1276-20,15257 CORBETT CT SAN LEANDRO 94578
77C-1276-24,15258 CORBETT CT SAN LEANDRO 94578
77C-1276-3,15275 UPTON AVE SAN LEANDRO 94578
77C-1276-15,15292 CENTRAL AVE SAN LEANDRO 94578
77C-1276-8,15293 UPTON AVE SAN LEANDRO 94578
77C-1276-10,15316 CENTRAL AVE SAN LEANDRO 94578
77C-1276-14,15298 CENTRAL AVE SAN LEANDRO 94578
77C-1276-21,15263 CORBETT CT SAN LEANDRO 94578
77C-1276-13,15304 CENTRAL AVE SAN LEANDRO 94578
77C-1276-1,484 THORNALLY DR SAN LEANDRO 94578
77C-1276-28,472 THORNALLY DR SAN LEANDRO 94578
77C-1276-27,468 THORNALLY DR SAN LEANDRO 94578
77C-1276-26,464 THORNALLY DR SAN LEANDRO 94578
77C-1276-9,15320 CENTRAL AVE SAN LEANDRO 94578
77C-1276-2,15267 UPTON AVE SAN LEANDRO 94578
77C-1276-23,15262 CORBETT CT SAN LEANDRO 94578
77C-1276-22,15269 CORBETT CT SAN LEANDRO 94578
77C-1276-5,15281 UPTON AVE SAN LEANDRO 94578
77C-1275-22,15255 CENTRAL AVE SAN LEANDRO 94578
77C-1275-21,15251 CENTRAL AVE SAN LEANDRO 94578
77C-1275-20,15247 CENTRAL AVE SAN LEANDRO 94578
77C-1275-23,15259 CENTRAL AVE SAN LEANDRO 94578
77C-1275-31,15291 CENTRAL AVE SAN LEANDRO 94578
77C-1275-27,15275 CENTRAL AVE SAN LEANDRO 94578
77C-1275-28,15279 CENTRAL AVE SAN LEANDRO 94578
77C-1275-29,15283 CENTRAL AVE SAN LEANDRO 94578
77C-1275-26,15271 CENTRAL AVE SAN LEANDRO 94578
77C-1275-24,15263 CENTRAL AVE SAN LEANDRO 94578
77C-1275-25,15267 CENTRAL AVE SAN LEANDRO 94578
77C-1275-30,15287 CENTRAL AVE SAN LEANDRO 94578
77C-1274-29,439 THORNALLY DR SAN LEANDRO 94578
77C-1274-30,433 THORNALLY DR SAN LEANDRO 94578
77C-1274-31,427 THORNALLY DR SAN LEANDRO 94578
77C-1274-32,421 THORNALLY DR SAN LEANDRO 94578
77C-1274-27,451 THORNALLY DR SAN LEANDRO 94578
77C-1274-28,445 THORNALLY DR SAN LEANDRO 94578
77C-1274-21,15245 UPTON AVE SAN LEANDRO 94578
77C-1274-22,479 THORNALLY DR SAN LEANDRO 94578
77C-1274-23,475 THORNALLY DR SAN LEANDRO 94578
77C-1274-24,469 THORNALLY DR SAN LEANDRO 94578
77C-1274-33,415 THORNALLY DR SAN LEANDRO 94578
77C-1274-35,15272 CENTRAL AVE SAN LEANDRO 94578
77C-1274-20-10,455 CENTRAL CT SAN LEANDRO 94578
77C-1274-26,457 THORNALLY DR SAN LEANDRO 94578
77C-1274-34,409 THORNALLY DR SAN LEANDRO 94578
77C-1274-25,463 THORNALLY DR SAN LEANDRO 94578
77C-1269-7,15248 UPTON AVE SAN LEANDRO 94578
77D-1487-36,456 RUTH CT SAN LEANDRO 94578
77D-1487-29,475 RUTH CT SAN LEANDRO 94578
77D-1487-35,450 RUTH CT SAN LEANDRO 94578
77D-1487-28,465 RUTH CT SAN LEANDRO 94578
77D-1487-37,462 RUTH CT SAN LEANDRO 94578
77D-1487-22-2,474 RUTH CT SAN LEANDRO 94578
77D-1469-12,1360 148TH AVE SAN LEANDRO 94578
77D-1461-6-7,1271 147TH AVE SAN LEANDRO 94578
77D-1461-12,14628 JULIETTA ST SAN LEANDRO 94578
77D-1461-3,14621 PANSY ST SAN LEANDRO 94578
77D-1461-6-8,1273 147TH AVE SAN LEANDRO 94578
77D-1461-13,14618 JULIETTA ST SAN LEANDRO 94578
77D-1461-11,14632 JULIETTA ST SAN LEANDRO 94578
77D-1461-9,1259 147TH AVE SAN LEANDRO 94578
77D-1461-6-4,1280 TERRA AVE SAN LEANDRO 94578
77D-1461-1,1284 TERRA AVE SAN LEANDRO 94578
77D-1461-8-1,1264 TERRA AVE SAN LEANDRO 94578
77D-1461-8-2,1258 TERRA AVE SAN LEANDRO 94578
77D-1461-14,1250 TERRA AVE SAN LEANDRO 94578
77D-1461-6-5,1276 TERRA AVE SAN LEANDRO 94578
77D-1461-10,1255 147TH AVE SAN LEANDRO 94578
77D-1461-6-2,1270 TERRA AVE SAN LEANDRO 94578
77D-1461-6-3,1268 TERRA AVE SAN LEANDRO 94578
77D-1460-19,1273 TERRA AVE SAN LEANDRO 94578
77D-1460-23,1257 TERRA AVE SAN LEANDRO 94578
77D-1460-26,1241 TERRA AVE SAN LEANDRO 94578
77D-1460-24,1253 TERRA AVE SAN LEANDRO 94578
77D-1460-29,14613 JULIETTA ST SAN LEANDRO 94578
77D-1460-28,1240 TERRA AVE SAN LEANDRO 94578
77D-1460-30,14623 JULIETTA ST SAN LEANDRO 94578
77D-1460-15,1293 TERRA AVE SAN LEANDRO 94578
77D-1460-20,1269 TERRA AVE SAN LEANDRO 94578
77D-1460-33,1249 147TH AVE SAN LEANDRO 94578
77D-1460-9-4,1323 147TH AVE SAN LEANDRO 94578
77D-1460-31,14627 JULIETTA ST SAN LEANDRO 94578
